DEPT,TENS,BHVT,AHVT,BS,GR,CALI,RHOB,NPHI,LLD,LLS,MSFL,SP,DHTN
6581.5,1111.1489,2652.2959,1041.6871,12.25,78.0786,12.4118,2.2535,29.579,28.1892,16.5338,1.3799,199.9,1670.6871
6581.75,1115.5851,2651.876,1041.5198,12.25,78.0786,12.3871,2.231,29.579,28.1892,16.5338,1.3799,199.9,1677.2063
6582,1119.0543,2651.876,1041.5198,12.25,63.3769,12.3871,2.231,27.9562,36.4753,20.6272,1.344,199.9,1677.2063
6582.25,1122.9049,2651.4568,1041.3533,12.25,63.3769,12.4118,2.1697,27.9562,36.4753,20.6272,1.344,199.9,1677.2063
6582.5,1124.5819,2651.4568,1041.3533,12.25,53.4388,12.4118,2.1697,26.5861,46.6733,26.0087,1.0144,199.9,1677.2063
6582.75,1124.3867,2651.0369,1041.1858,12.25,53.4388,12.4366,2.1449,26.5861,46.6733,26.0087,1.0144,199.9,1698.9371
6583,1122.5411,2651.0369,1041.1858,12.25,49.6908,12.4366,2.1449,24.7589,50.077,26.7491,0.7169,199.9,1698.9371
6583.25,1120.3496,2650.6145,1041.0161,12.25,49.6908,12.4531,2.1503,24.7589,50.077,26.7491,0.7169,199.9,1698.9371
6583.5,1118.5043,2650.6145,1041.0161,12.25,47.9982,12.4531,2.1503,25.05,51.3509,25.6112,0.674,199.9,1721.7544
6583.75,1117.3596,2650.1912,1040.8453,12.25,47.9982,12.5026,2.1548,25.05,51.3509,25.6112,0.674,199.9,1721.7544
6584,1115.6118,2650.1912,1040.8453,12.25,44.3227,12.5026,2.1548,26.7506,53.158,23.2331,0.668,199.9,1721.7544
6584.25,1112.3113,2649.7649,1040.6718,12.25,44.3227,12.5026,2.1524,26.7506,53.158,23.2331,0.668,199.9,1721.7544
6584.5,1108.6823,2649.7649,1040.6718,12.25,43.8875,12.5026,2.1524,23.3617,61.1985,24.6047,0.6644,199.9,1721.7544
6584.75,1106.4908,2649.3401,1040.4995,12.25,43.8875,12.449,2.1486,23.3617,61.1985,24.6047,0.6644,199.9,1714.873
6585,1104.7429,2649.3401,1040.4995,12.25,44.3711,12.449,2.1486,24.2105,79.2873,27.6603,0.7129,199.9,1714.873
6585.25,1103.3412,2648.9172,1040.3295,12.25,44.3711,12.4531,2.1538,24.2105,79.2873,27.6603,0.7129,199.9,1714.873
6585.5,1102.1078,2648.9172,1040.3295,12.25,43.3555,12.4531,2.1538,24.4785,123.3311,35.7772,0.8628,199.9,1705.4563
6585.75,1101.0697,2648.4944,1040.1593,12.25,43.3555,12.4531,2.1634,24.4785,123.3311,35.7772,0.8628,199.9,1705.4563
6586,1100.3599,2648.4944,1040.1593,12.25,41.2035,12.4531,2.1634,24.5507,182.3627,46.2721,0.9749,199.9,1705.4563
6586.25,1099.6591,2648.0708,1039.9884,12.25,41.2035,12.4902,2.1637,24.5507,182.3627,46.2721,0.9749,199.9,1705.4563
6586.5,1098.8516,2648.0708,1039.9884,12.25,40.5264,12.4902,2.1637,26.5684,175.888,44.4433,0.9532,199.9,1687.3473
6586.75,1097.5295,2647.6445,1039.8146,12.25,40.5264,12.5274,2.1581,26.5684,175.888,44.4433,0.9532,199.9,1687.3473
6587,1095.7284,2647.6445,1039.8146,12.25,40.0428,12.5274,2.1581,25.5673,140.013,38.7945,0.9469,199.9,1687.3473
6587.25,1094.1935,2647.2173,1039.64,12.25,40.0428,12.5026,2.1498,25.5673,140.013,38.7945,0.9469,199.9,1683.7256
6587.5,1093.0313,2647.2173,1039.64,12.25,40.6231,12.5026,2.1498,24.3498,100.7566,31.4761,0.969,199.9,1683.7256
6587.75,1093.1111,2646.7922,1039.4677,12.25,40.6231,12.4614,2.1313,24.3498,100.7566,31.4761,0.969,199.9,1683.7256
6588,1094.1049,2646.7922,1039.4677,12.25,42.1949,12.4614,2.1313,23.4419,69.2441,22.0929,1.1216,199.9,1683.7256
6588.25,1095.0896,2646.3689,1039.2968,12.25,42.1949,12.4614,2.1232,23.4419,69.2441,22.0929,1.1216,199.9,1683.7256
6588.5,1095.1074,2646.3689,1039.2968,12.25,40.1395,12.4614,2.1232,23.448,57.2057,16.7754,1.2698,199.9,1676.4821
6588.75,1095.205,2645.9456,1039.1259,12.25,40.1395,12.4779,2.133,23.448,57.2057,16.7754,1.2698,199.9,1676.4821
6589,1096.2697,2645.9456,1039.1259,12.25,40.7199,12.4779,2.133,24.3192,57.4125,15.9105,1.0334,199.9,1676.4821
6589.25,1098.0886,2645.5208,1038.954,12.25,40.7199,12.5026,2.1395,24.3192,57.4125,15.9105,1.0334,199.9,1669.6006
6589.5,1100.777,2645.5208,1038.954,12.25,44.2018,12.5026,2.1395,25.0625,65.4515,16.6715,0.824,199.9,1669.6006
6589.75,1102.649,2645.094,1038.7798,12.25,44.2018,12.5191,2.1394,25.0625,65.4515,16.6715,0.824,199.9,1669.6006
6590,1104.4945,2645.094,1038.7798,12.25,42.8719,12.5191,2.1394,25.4258,85.7622,20.6627,0.9116,199.9,1669.6006
6590.25,1106.2423,2644.6663,1038.6046,12.25,42.8719,12.5274,2.1399,25.4258,85.7622,20.6627,0.9116,199.9,1676.4821
6590.5,1107.4225,2644.6663,1038.6046,12.25,40.2363,12.5274,2.1399,23.9091,110.0378,24.9834,1.027,199.9,1676.4821
6590.75,1107.7773,2644.2368,1038.4277,12.25,40.2363,12.5892,2.1355,23.9091,110.0378,24.9834,1.027,199.9,1676.4821
6591,1107.7241,2644.2368,1038.4277,12.25,42.0014,12.5892,2.1355,26.6974,119.188,23.9532,0.8728,199.9,1685.8987
6591.25,1107.032,2643.8044,1038.2479,12.25,42.0014,12.5892,2.1252,26.6974,119.188,23.9532,0.8728,199.9,1685.8987
6591.5,1106.1094,2643.8044,1038.2479,12.25,48.0224,12.5892,2.1252,25.3629,119.6508,22.204,0.6917,199.9,1685.8987
6591.75,1104.3348,2643.373,1038.069,12.25,48.0224,12.5604,2.1197,25.3629,119.6508,22.204,0.6917,199.9,1685.8987
6592,1102.1167,2643.373,1038.069,12.25,49.8842,12.5604,2.1197,27.1707,119.308,19.8473,0.6882,199.9,1690.9691
6592.25,1099.313,2642.9426,1037.8912,12.25,49.8842,12.548,2.1203,27.1707,119.308,19.8473,0.6882,199.9,1690.9691
6592.5,1097.1569,2642.9426,1037.8912,12.25,44.6613,12.548,2.1203,24.8382,125.4025,19.0894,0.6829,199.9,1690.9691
6592.75,1095.3735,2642.5137,1037.715,12.25,44.6613,12.5397,2.1245,24.8382,125.4025,19.0894,0.6829,199.9,1680.4661
6593,1094.3177,2642.5137,1037.715,12.25,42.0498,12.5397,2.1245,23.1297,136.3663,20.1302,0.658,199.9,1680.4661
6593.25,1094.2557,2642.084,1037.5378,12.25,42.0498,12.5604,2.1266,23.1297,136.3663,20.1302,0.658,199.9,1680.4661
6593.5,1094.3356,2642.084,1037.5378,12.25,39.5592,12.5604,2.1266,23.0215,146.8794,21.0466,0.6726,199.9,1680.4661
6593.75,1094.7347,2641.656,1037.3625,12.25,39.5592,12.4696,2.1168,23.0215,146.8794,21.0466,0.6726,199.9,1680.4661
6594,1095.3824,2641.656,1037.3625,12.25,35.6903,12.4696,2.1168,23.7836,149.4164,21.5858,0.6709,199.9,1665.6167
6594.25,1096.8464,2641.2327,1037.1919,12.25,35.6903,12.4284,2.1081,23.7836,149.4164,21.5858,0.6709,199.9,1665.6167
6594.5,1099.3662,2641.2327,1037.1919,12.25,37.0686,12.4284,2.1081,23.9795,148.3567,21.9994,0.7528,199.9,1665.6167
6594.75,1101.6553,2640.8123,1037.0242,12.25,37.0686,12.3871,2.1192,23.9795,148.3567,21.9994,0.7528,199.9,1659.8218
6595,1103.8202,2640.8123,1037.0242,12.25,39.1884,12.3871,2.1192,23.6271,146.2519,22.1058,0.7638,199.9,1659.8218
6595.25,1105.3995,2640.3933,1036.8578,12.25,39.1884,12.4201,2.1406,23.6271,146.2519,22.1058,0.7638,199.9,1659.8218
6595.5,1105.9585,2640.3933,1036.8578,12.25,38.2212,12.4201,2.1406,22.5922,133.2906,21.1917,0.7787,199.9,1659.8218
6595.75,1105.5947,2639.9724,1036.6897,12.25,38.2212,12.4325,2.1488,22.5922,133.2906,21.1917,0.7787,199.9,1667.7897
6596,1104.4147,2639.9724,1036.6897,12.25,40.2363,12.4325,2.1488,23.8412,108.7291,18.6265,0.7275,199.9,1667.7897
6596.25,1101.8239,2639.55,1036.5198,12.25,40.2363,12.482,2.1438,23.8412,108.7291,18.6265,0.7275,199.9,1667.7897
6596.5,1099.2065,2639.55,1036.5198,12.25,44.9514,12.482,2.1438,24.1186,89.2665,15.0012,0.7036,199.9,1672.8602
6596.75,1096.4116,2639.125,1036.3474,12.25,44.9514,12.4902,2.1423,24.1186,89.2665,15.0012,0.7036,199.9,1672.8602
6597,1094.859,2639.125,1036.3474,12.25,44.1293,12.4902,2.1423,25.7917,79.1911,12.9989,0.6092,199.9,1672.8602
6597.25,1094.788,2638.7,1036.175,12.25,44.1293,12.4696,2.1451,25.7917,79.1911,12.9989,0.6092,199.9,1672.8602
6597.5,1095.4978,2638.7,1036.175,12.25,42.34,12.4696,2.1451,25.2709,76.8044,12.7048,0.5825,199.9,1672.8602
6597.75,1097.0682,2638.2764,1036.0039,12.25,42.34,12.4614,2.1444,25.2709,76.8044,12.7048,0.5825,199.9,1659.8218
6598,1099.8898,2638.2764,1036.0039,12.25,43.5732,12.4614,2.1444,25.7739,81.792,13.4608,0.6409,199.9,1659.8218
6598.25,1104.2993,2637.853,1035.833,12.25,43.5732,12.4614,2.1437,25.7739,81.792,13.4608,0.6409,199.9,1659.8218
6598.5,1108.2565,2637.853,1035.833,12.25,41.0584,12.4614,2.1437,24.5603,90.7501,15.203,0.7239,199.9,1654.3892
6598.75,1112.5508,2637.4297,1035.6621,12.25,41.0584,12.4614,2.1443,24.5603,90.7501,15.203,0.7239,199.9,1654.3892
6599,1115.5408,2637.4297,1035.6621,12.25,38.9547,12.4614,2.1443,24.9327,104.449,17.9243,0.6816,199.9,1654.3892
6599.25,1117.5371,2637.0063,1035.4912,12.25,38.9547,12.4614,2.1436,24.9327,104.449,17.9243,0.6816,199.9,1654.3892
6599.5,1118.5131,2637.0063,1035.4912,12.25,40.4297,12.4614,2.1436,22.1502,114.673,21.4052,0.5857,199.9,1672.1357
6599.75,1116.5345,2636.5835,1035.3209,12.25,40.4297,12.4449,2.1463,22.1502,114.673,21.4052,0.5857,199.9,1672.1357
6600,1113.2694,2636.5835,1035.3209,12.25,39.7285,12.4449,2.1463,23.785,109.7766,22.4844,0.5797,199.9,1672.1357
6600.25,1109.339,2636.1609,1035.151,12.25,39.7285,12.4572,2.1502,23.785,109.7766,22.4844,0.5797,199.9,1689.1582
6600.5,1106.4554,2636.1609,1035.151,12.25,37.7457,12.4572,2.1502,23.0861,99.0572,21.9411,0.6423,199.9,1689.1582
6600.75,1104.9381,2635.7375,1034.9803,12.25,37.7457,12.4449,2.1468,23.0861,99.0572,21.9411,0.6423,199.9,1689.1582
6601,1104.3082,2635.7375,1034.9803,12.25,36.0047,12.4449,2.1468,24.7469,87.9824,20.9732,0.6365,199.9,1689.1582
6601.25,1104.0775,2635.3147,1034.8102,12.25,36.0047,12.4614,2.1372,24.7469,87.9824,20.9732,0.6365,199.9,1689.1582
6601.5,1104.4147,2635.3147,1034.8102,12.25,37.1895,12.4614,2.1372,25.2225,74.1373,18.305,0.586,199.9,1680.8281
6601.75,1104.7874,2634.8916,1034.6396,12.25,37.1895,12.4449,2.133,25.2225,74.1373,18.305,0.586,199.9,1680.8281
6602,1105.4528,2634.8916,1034.6396,12.25,39.3174,12.4449,2.133,25.3831,60.9357,15.2147,0.5705,199.9,1680.8281
6602.25,1105.6035,2634.469,1034.4697,12.25,39.3174,12.4449,2.1303,25.3831,60.9357,15.2147,0.5705,199.9,1665.2544
6602.5,1105.7544,2634.469,1034.4697,12.25,38.4711,12.4449,2.1303,23.6404,51.4035,12.5764,0.5607,199.9,1665.2544
6602.75,1106.3401,2634.0469,1034.3003,12.25,38.4711,12.4407,2.1289,23.6404,51.4035,12.5764,0.5607,199.9,1665.2544
6603,1106.9789,2634.0469,1034.3003,12.25,40.1879,12.4407,2.1289,22.9349,47.8743,10.5508,0.5371,199.9,1665.2544
6603.25,1108.7356,2633.6252,1034.1311,12.25,40.1879,12.4284,2.1347,22.9349,47.8743,10.5508,0.5371,199.9,1672.1359
6603.5,1110.6786,2633.6252,1034.1311,12.25,43.4039,12.4284,2.1347,22.2026,49.2247,10.1999,0.5232,199.9,1672.1359
6603.75,1112.2313,2633.2068,1033.9652,12.25,43.4039,12.3871,2.1648,22.2026,49.2247,10.1999,0.5232,199.9,1672.1359
6604,1112.6661,2633.2068,1033.9652,12.25,42.219,12.3871,2.1648,21.0412,55.6922,11.2554,0.6167,199.9,1680.4661
6604.25,1112.2845,2632.7886,1033.7996,12.25,42.219,12.3871,2.251,21.0412,55.6922,11.2554,0.6167,199.9,1680.4661
6604.5,1111.0336,2632.7886,1033.7996,12.25,38.2051,12.3871,2.251,17.8681,71.4677,14.9284,0.6801,199.9,1680.4661
6604.75,1109.1615,2632.3699,1033.6335,12.25,38.2051,12.4077,2.3716,17.8681,71.4677,14.9284,0.6801,199.9,1680.4661
6605,1107.6886,2632.3699,1033.6335,12.25,36.7059,12.4077,2.3716,14.7105,90.9516,26.4405,0.8722,199.9,1680.4661
6605.25,1106.0117,2631.949,1033.4653,12.25,36.7059,12.4242,2.4566,14.7105,90.9516,26.4405,0.8722,199.9,1683.0013
6605.5,1105.3817,2631.949,1033.4653,12.25,41.9047,12.4242,2.4566,12.1927,90.5512,31.2394,2.2383,199.9,1683.0013
6605.75,1105.0269,2631.5295,1033.2986,12.25,41.9047,12.4118,2.4834,12.1927,90.5512,31.2394,2.2383,199.9,1683.0013
6606,1104.5389,2631.5295,1033.2986,12.25,51.4802,12.4118,2.4834,12.3481,55.4063,38.1648,3.2068,199.9,1680.4661
6606.25,1104.4856,2631.1086,1033.1302,12.25,51.4802,12.4366,2.4877,12.3481,55.4063,38.1648,3.2068,199.9,1680.4661
6606.5,1104.6454,2631.1086,1033.1302,12.25,62.1437,12.4366,2.4877,14.4915,19.013,17.3026,7.1422,199.9,1680.4661
6606.75,1105.3551,2630.6868,1032.9611,12.25,62.1437,12.4614,2.4611,14.4915,19.013,17.3026,7.1422,199.9,1680.4661
6607,1106.0739,2630.6868,1032.9611,12.25,72.227,12.4614,2.4611,18.9589,11.0058,7.3062,15.8211,199.9,1674.309
6607.25,1106.1625,2630.2634,1032.7902,12.25,72.227,12.4614,2.386,18.9589,11.0058,7.3062,15.8211,199.9,1674.309
6607.5,1105.5681,2630.2634,1032.7902,12.25,81.6573,12.4614,2.386,27.053,8.7856,6.0538,10.2231,199.9,1674.309
6607.75,1105.0002,2629.8389,1032.6182,12.25,81.6573,12.5026,2.3163,27.053,8.7856,6.0538,10.2231,199.9,1669.6006
6608,1104.8138,2629.8389,1032.6182,12.25,91.0877,12.5026,2.3163,33.8433,7.4662,5.3042,2.9592,199.9,1669.6006
6608.25,1104.8938,2629.4126,1032.4446,12.25,91.0877,12.5274,2.3,33.8433,7.4662,5.3042,2.9592,199.9,1669.6006
6608.5,1105.6302,2629.4126,1032.4446,12.25,92.9738,12.5274,2.3,35.7687,7.7053,6.264,1.1571,199.9,1669.6006
6608.75,1107.4579,2628.9824,1032.267,12.25,92.9738,12.7089,2.3083,35.7687,7.7053,6.264,1.1571,199.9,1669.6006
6609,1109.3566,2628.9824,1032.267,12.25,92.1033,12.7089,2.3083,34.3044,8.5929,7.5412,1.0313,199.9,1674.309
6609.25,1111.5127,2628.5466,1032.0837,12.25,92.1033,12.6717,2.2969,34.3044,8.5929,7.5412,1.0313,199.9,1674.309
6609.5,1113.1896,2628.5466,1032.0837,12.25,97.7373,12.6717,2.2969,36.8107,8.1985,7.4388,1.0989,199.9,1674.309
6609.75,1113.926,2628.106,1031.8958,12.25,97.7373,12.7089,2.2794,36.8107,8.1985,7.4388,1.0989,199.9,1679.3794
6610,1114.0414,2628.106,1031.8958,12.25,101.171,12.7089,2.2794,40.9902,7.7261,7.3602,1.1292,199.9,1679.3794
6610.25,1113.5001,2627.665,1031.7074,12.25,101.171,12.7873,2.27,40.9902,7.7261,7.3602,1.1292,199.9,1679.3794
6610.5,1112.3113,2627.665,1031.7074,12.25,93.2398,12.7873,2.27,42.225,7.4228,7.0639,1.1805,199.9,1679.3794
6610.75,1110.9359,2627.2224,1031.5173,12.25,93.2398,12.7336,2.2657,42.225,7.4228,7.0639,1.1805,199.9,1690.2448
6611,1108.8954,2627.2224,1031.5173,12.25,88.2344,12.7336,2.2657,39.5577,7.0102,6.8616,0.9795,199.9,1690.2448
6611.25,1106.4376,2626.7856,1031.3333,12.25,88.2344,12.6305,2.2477,39.5577,7.0102,6.8616,0.9795,199.9,1690.2448
6611.5,1103.625,2626.7856,1031.3333,12.25,90.2414,12.6305,2.2477,44.4327,6.6505,6.1038,1.1177,199.9,1696.7639
6611.75,1100.635,2626.3469,1031.1471,12.25,90.2414,12.7873,2.2308,44.4327,6.6505,6.1038,1.1177,199.9,1696.7639
6612,1099.1976,2626.3469,1031.1471,12.25,88.1135,12.7873,2.2308,40.7431,6.8291,5.8019,1.012,199.9,1696.7639
6612.25,1099.0203,2625.905,1030.9576,12.25,88.1135,12.6016,2.2273,40.7431,6.8291,5.8019,1.012,199.9,1696.7639
6612.5,1099.8898,2625.905,1030.9576,12.25,85.236,12.6016,2.2273,40.1088,6.5052,5.5539,0.8801,199.9,1680.1039
6612.75,1101.3181,2625.4714,1030.7767,12.25,85.236,12.812,2.1862,40.1088,6.5052,5.5539,0.8801,199.9,1680.1039
6613,1102.9241,2625.4714,1030.7767,12.25,89.8545,12.812,2.1862,41.379,6.4844,5.0693,0.788,199.9,1680.1039
6613.25,1105.2753,2625.0222,1030.5801,12.25,89.8545,12.7749,2.1153,41.379,6.4844,5.0693,0.788,199.9,1669.6006
6613.5,1107.174,2625.0222,1030.5801,12.25,90.8217,12.7749,2.1153,45.0307,7.0662,5.058,0.8171,199.9,1669.6006
6613.75,1109.4542,2624.5771,1030.3876,12.25,90.8217,12.7419,2.0096,45.0307,7.0662,5.058,0.8171,199.9,1669.6006
6614,1111.1844,2624.5771,1030.3876,12.25,82.0442,12.7419,2.0096,51.1512,8.5304,5.3283,0.8307,199.9,1669.6006
6614.25,1112.5153,2624.1353,1030.1984,12.25,82.0442,12.7213,1.8135,51.1512,8.5304,5.3283,0.8307,199.9,1669.6006
6614.5,1112.8524,2624.1353,1030.1984,12.25,70.4618,12.7213,1.8135,56.5373,12.5039,7.2046,1.3936,199.9,1680.8281
6614.75,1112.329,2623.6938,1030.0095,12.25,70.4618,12.7749,1.5837,56.5373,12.5039,7.2046,1.3936,199.9,1680.8281
6615,1110.927,2623.6938,1030.0095,12.25,59.774,12.7749,1.5837,54.1333,22.736,12.0076,5.9058,199.9,1680.8281
6615.25,1108.9485,2623.2485,1029.8169,12.25,59.774,12.7708,1.5356,54.1333,22.736,12.0076,5.9058,199.9,1691.3313
6615.5,1106.8901,2623.2485,1029.8169,12.25,52.4716,12.7708,1.5356,45.1645,53.3129,26.3647,11.0536,199.9,1691.3313
6615.75,1104.8672,2622.8071,1029.6281,12.25,52.4716,12.7501,1.7703,45.1645,53.3129,26.3647,11.0536,199.9,1691.3313
6616,1103.9445,2622.8071,1029.6281,12.25,52.4716,12.7501,1.7703,34.8754,103.7228,45.6763,7.1601,199.9,1691.3313
6616.25,1103.767,2622.373,1029.4468,12.25,52.4716,12.4985,2.0557,34.8754,103.7228,45.6763,7.1601,199.9,1685.1743
6616.5,1104.3702,2622.373,1029.4468,12.25,59.0486,12.4985,2.0557,23.0341,104.1929,44.7923,1.9261,199.9,1685.1743
6616.75,1105.3551,2621.9443,1029.2706,12.25,59.0486,12.5892,2.1884,23.0341,104.1929,44.7923,1.9261,199.9,1685.1743
6617,1106.7571,2621.9443,1029.2706,12.25,61.1282,12.5892,2.1884,22.2583,84.1746,36.9531,0.7861,199.9,1670.6873
6617.25,1108.5758,2621.512,1029.0908,12.25,61.1282,12.5934,2.217,22.2583,84.1746,36.9531,0.7861,199.9,1670.6873
6617.5,1110.2616,2621.512,1029.0908,12.25,53.7773,12.5934,2.217,22.1146,72.3529,30.6889,0.658,199.9,1670.6873
6617.75,1111.6014,2621.0774,1028.9088,12.25,53.7773,12.6882,2.2176,22.1146,72.3529,30.6889,0.658,199.9,1670.6873
6618,1111.7965,2621.0774,1028.9088,12.25,50.4404,12.6882,2.2176,20.3226,68.8711,29.18,0.6492,199.9,1670.6873
6618.25,1111.1844,2620.6396,1028.7236,12.25,50.4404,12.581,2.2202,20.3226,68.8711,29.18,0.6492,199.9,1673.5846
6618.5,1109.9689,2620.6396,1028.7236,12.25,49.4732,12.581,2.2202,18.8044,67.3602,28.559,0.6118,199.9,1673.5846
6618.75,1108.3984,2620.209,1028.5457,12.25,49.4732,12.4944,2.2305,18.8044,67.3602,28.559,0.6118,199.9,1673.5846
6619,1106.7659,2620.209,1028.5457,12.25,47.7805,12.4944,2.2305,19.9102,67.065,28.0897,0.6031,199.9,1682.639
6619.25,1105.6213,2619.7832,1028.3726,12.25,47.7805,12.5315,2.2368,19.9102,67.065,28.0897,0.6031,199.9,1682.639
6619.5,1104.8761,2619.7832,1028.3726,12.25,49.0138,12.5315,2.2368,20.7591,72.0377,28.6518,0.6084,199.9,1682.639
6619.75,1105.1156,2619.3538,1028.1957,12.25,49.0138,12.5769,2.2353,20.7591,72.0377,28.6518,0.6084,199.9,1682.639
6620,1105.9407,2619.3538,1028.1957,12.25,53.342,12.5769,2.2353,21.0354,77.7585,28.654,0.5973,199.9,1678.6549
6620.25,1106.3844,2618.9233,1028.0178,12.25,53.342,12.4861,2.2275,21.0354,77.7585,28.654,0.5973,199.9,1678.6549
6620.5,1106.6328,2618.9233,1028.0178,12.25,56.4371,12.4861,2.2275,21.0717,85.1777,29.3045,0.6041,199.9,1678.6549
6620.75,1106.7482,2618.4988,1027.8458,12.25,56.4371,12.4737,2.2173,21.0717,85.1777,29.3045,0.6041,199.9,1669.6006
6621,1107.5378,2618.4988,1027.8458,12.25,58.6859,12.4737,2.2173,22.8151,101.9665,32.1746,0.6096,199.9,1669.6006
6621.25,1108.7976,2618.0742,1027.6741,12.25,58.6859,12.4779,2.2041,22.8151,101.9665,32.1746,0.6096,199.9,1669.6006
6621.5,1110.0398,2618.0742,1027.6741,12.25,65.3114,12.4779,2.2041,23.9831,130.3498,37.3875,0.5951,199.9,1669.6006
6621.75,1110.4391,2617.6494,1027.5022,12.25,65.3114,12.4614,2.1864,23.9831,130.3498,37.3875,0.5951,199.9,1669.6006
6622,1110.0842,2617.6494,1027.5022,12.25,70.7278,12.4614,2.1864,26.1109,160.2936,45.6817,0.567,199.9,1675.7577
6622.25,1110.0044,2617.2261,1027.3313,12.25,70.7278,12.4696,2.1709,26.1109,160.2936,45.6817,0.567,199.9,1675.7577
6622.5,1110.2262,2617.2261,1027.3313,12.25,67.2458,12.4696,2.1709,24.6402,152.3748,49.1014,0.5359,199.9,1675.7577
6622.75,1111.0336,2616.8018,1027.1597,12.25,67.2458,12.4944,2.173,24.6402,152.3748,49.1014,0.5359,199.9,1678.293
6623,1111.9386,2616.8018,1027.1597,12.25,61.37,12.4944,2.173,21.2248,126.8077,45.4183,0.5452,199.9,1678.293
6623.25,1112.391,2616.3755,1026.986,12.25,61.37,12.5109,2.1996,21.2248,126.8077,45.4183,0.5452,199.9,1678.293
6623.5,1112.6217,2616.3755,1026.986,12.25,60.4027,12.5109,2.1996,21.5878,104.2969,38.1081,0.5576,199.9,1678.293
6623.75,1112.5508,2615.9487,1026.8116,12.25,60.4027,12.5026,2.2291,21.5878,104.2969,38.1081,0.5576,199.9,1675.7577
6624,1111.9829,2615.9487,1026.8116,12.25,63.2077,12.5026,2.2291,23.3961,96.6665,34.7208,0.6026,199.9,1675.7577
6624.25,1110.4214,2615.5222,1026.6379,12.25,63.2077,12.4861,2.232,23.3961,96.6665,34.7208,0.6026,199.9,1675.7577
6624.5,1108.6912,2615.5222,1026.6379,12.25,68.0679,12.4861,2.232,24.7386,92.7084,33.456,0.5785,199.9,1676.1199
6624.75,1106.97,2615.0981,1026.4666,12.25,68.0679,12.416,2.2114,24.7386,92.7084,33.456,0.5785,199.9,1676.1199
6625,1105.9851,2615.0981,1026.4666,12.25,71.4532,12.416,2.2114,26.81,87.4204,33.3456,0.5351,199.9,1676.1199
6625.25,1105.5237,2614.678,1026.299,12.25,71.4532,12.4118,2.1852,26.81,87.4204,33.3456,0.5351,199.9,1676.1199
6625.5,1105.3995,2614.678,1026.299,12.25,70.6069,12.4118,2.1852,26.4949,83.2155,31.5323,0.5587,199.9,1670.6871
6625.75,1105.1422,2614.2573,1026.1309,12.25,70.6069,12.4614,2.1597,26.4949,83.2155,31.5323,0.5587,199.9,1670.6871
6626,1104.6985,2614.2573,1026.1309,12.25,67.8019,12.4614,2.1597,26.6328,85.7347,32.2621,0.5759,199.9,1670.6871
6626.25,1104.0686,2613.833,1025.9591,12.25,67.8019,12.5109,2.1415,26.6328,85.7347,32.2621,0.5759,199.9,1661.9949
6626.5,1103.6959,2613.833,1025.9591,12.25,72.9524,12.5109,2.1415,27.1561,83.8998,34.9256,0.5561,199.9,1661.9949
6626.75,1104.6099,2613.4063,1025.7848,12.25,72.9524,12.5026,2.1346,27.1561,83.8998,34.9256,0.5561,199.9,1661.9949
6627,1106.3489,2613.4063,1025.7848,12.25,80.2549,12.5026,2.1346,25.6606,81.4625,35.1219,0.6012,199.9,1661.9949
6627.25,1108.5138,2612.9805,1025.6117,12.25,80.2549,12.4861,2.1249,25.6606,81.4625,35.1219,0.6012,199.9,1661.9949
6627.5,1110.8118,2612.9805,1025.6117,12.25,80.6418,12.4861,2.1249,28.2248,84.4543,38.9956,0.6315,199.9,1664.8922
6627.75,1112.3733,2612.5552,1025.4391,12.25,80.6418,12.4572,2.1155,28.2248,84.4543,38.9956,0.6315,199.9,1664.8922
6628,1113.7839,2612.5552,1025.4391,12.25,76.8696,12.4572,2.1155,25.7861,73.6854,41.7362,0.5745,199.9,1664.8922
6628.25,1114.9108,2612.1326,1025.2692,12.25,76.8696,12.4284,2.1365,25.7861,73.6854,41.7362,0.5745,199.9,1667.4275
6628.5,1114.9552,2612.1326,1025.2692,12.25,75.709,12.4284,2.1365,26.8717,47.4378,34.2488,0.5554,199.9,1667.4275
6628.75,1113.9348,2611.7114,1025.1008,12.25,75.709,12.4242,2.1653,26.8717,47.4378,34.2488,0.5554,199.9,1667.4275
6629,1112.7814,2611.7114,1025.1008,12.25,74.6692,12.4242,2.1653,25.9186,27.7752,21.666,0.6483,199.9,1667.4275
6629.25,1110.8206,2611.29,1024.932,12.25,74.6692,12.4696,2.1665,25.9186,27.7752,21.666,0.6483,199.9,1683.0013
6629.5,1109.1172,2611.29,1024.932,12.25,76.0233,12.4696,2.1665,24.7652,17.1539,12.5434,0.6948,199.9,1683.0013
6629.75,1106.8546,2610.8657,1024.7604,12.25,76.0233,12.4779,2.164,24.7652,17.1539,12.5434,0.6948,199.9,1683.0013
6630,1105.4615,2610.8657,1024.7604,12.25,83.4225,12.4779,2.164,28.1643,13.2586,8.812,0.6283,199.9,1681.5525
6630.25,1105.0092,2610.4399,1024.5873,12.25,83.4225,12.5109,2.1802,28.1643,13.2586,8.812,0.6283,199.9,1681.5525
6630.5,1104.8849,2610.4399,1024.5873,12.25,93.1914,12.5109,2.1802,31.3679,11.574,7.8557,0.5672,199.9,1681.5525
6630.75,1105.1245,2610.0139,1024.4138,12.25,93.1914,12.4614,2.2106,31.3679,11.574,7.8557,0.5672,199.9,1681.5525
